"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2012","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","121.0",""
"2012","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","158.8",""
"2012","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","179.2",""
"2012","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","125.8",""
"2012","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","128.5",""
"2012","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","124.7",""
"2012","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","160.3",""
"2012","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","181.5",""
"2012","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","126.2",""
"2012","Denmark","Current prices, euro per capita","Gross domestic product at market prices","45,530",""
"2012","Denmark","Current prices, euro per capita","Final consumption expenditure","33,930",""
"2012","Denmark","Current prices, euro per capita","Final consumption expenditure of general government","12,050",""
"2012","Denmark","Current prices, euro per capita","Individual consumption expenditure of general government","8,420",""
"2012","Denmark","Current prices, euro per capita","Collective consumption expenditure of general government","3,640",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","127.9",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","121.4",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","116.6",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","118.2",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","114.0",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","132.6",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","128.0",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","120.4",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","122.5",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","117.1",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","122.8",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","116.6",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","111.9",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","113.5",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","109.4",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","124.4",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","120.1",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","113.0",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","114.9",""
